parent_cell,Adamts2,Adarb2,Agmat,Aqp4,Batf3,Bcl11b,Bcl6,Blnk,Calb1,Car12,Cartpt,Ccn2,Chat,Chodl,Chrna5,Col24a1,Cox6a2,Csf1r,Cspg4,Cux1,Cux2,Cxcl14,Deptor,Dkk3,Dlx1,Egln3,Egr2,Endou,Etv1,Fam84b,Fezf2,Flt1,Fos,Foxp2,Gad1,Gfap,Glra3,Gpx3,Hsd11b1,Htr3a,Id3,Inpp4b,Kit,Lamp5,Lhx6,Lpl,Ly6d,Man1a,Mog,Neurod1,Nfib,Nos1,Nr4a2,Nr5a1,Ntsr1,Nxph4,Obscn,Olig2,Oprk1,Otof,Pcp4,Pde1a,Pdgfra,Pdia5,Pecam1,Plp1,Pou3f2,Prox1,Ptgs2,Pthlh,Pvalb,Rasgrf2,Rbfox3,Reln,Rora,Rorb,Rspo1,Satb2,Scn7a,Scnn1a,Slc17a7,Slc17a8,Snap25,Sncg,Sox10,Spi1,Sst,Syt6,Tacr1,Tbata,Tbr1,Th,Tle4,Tox,Trem2,Trhr,Trib2,Tshz2,Vip,Wnt7b
3310,0,0,0,22,0,0,4,0,6,0,0,0,0,0,0,0,0,5,0,7,11,49,1,11,0,0,1,3,2,1,2,1,0,0,1,0,1,0,6,0,1,0,0,15,0,6,0,1,0,1,16,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,12,0,0,0,0,9,9,0,7,11,1,4,0,0,46,0,71,0,0,0,1,0,0,0,1,0,0,1,1,0,4,0,0,3
3311,0,0,2,4,1,1,4,0,21,0,0,0,0,0,0,0,0,1,1,31,42,12,1,14,0,0,0,0,5,0,0,4,1,0,12,1,1,0,2,0,0,0,1,74,0,1,0,0,0,7,12,1,0,1,0,0,0,0,0,0,0,5,1,1,1,2,17,0,3,0,1,60,42,1,10,6,4,25,0,0,129,0,328,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0
3312,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14,19,9,0,3,0,0,0,0,0,0,0,1,3,2,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,6,15,0,9,40,10,10,0,0,39,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3313,0,0,1,9,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,29,29,20,1,7,0,0,0,0,1,1,1,1,0,0,17,0,0,0,2,0,0,0,0,19,0,0,0,0,0,1,4,0,2,0,0,0,0,2,0,0,0,3,0,1,0,0,15,1,0,0,3,13,25,0,20,62,18,27,0,0,79,0,311,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,5
3314,0,0,0,9,1,4,2,0,0,0,0,0,0,0,1,0,0,18,0,9,7,10,0,8,0,0,0,0,2,0,0,31,0,0,3,16,0,0,1,0,8,2,1,0,0,0,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,8,3,1,1,0,0,0,0,6,0,6,2,0,1,0,0,27,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,1,0,1
3315,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,22,0,0,7,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,35,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,1,1,0,1,27,26,1,5,7,7,8,0,0,52,0,191,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3316,0,0,2,4,0,0,0,0,3,0,4,0,0,0,0,1,0,5,0,30,25,8,1,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,64,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,7,24,0,6,23,13,13,0,0,49,0,205,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
3317,0,0,1,1,1,1,0,0,7,0,0,0,0,0,0,0,0,0,0,24,23,4,3,0,0,0,0,4,0,0,3,1,0,0,30,0,0,0,0,0,0,1,0,5,1,1,0,0,0,2,3,0,0,0,0,0,2,0,0,0,2,0,0,1,0,12,6,0,0,1,11,14,32,0,17,42,8,14,0,0,71,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3318,0,0,0,3,0,1,1,0,6,0,0,0,0,1,0,0,0,3,0,37,35,6,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99,0,2,0,0,0,2,10,0,0,0,0,0,0,0,0,1,0,2,0,6,0,1,18,3,3,0,2,33,29,0,9,11,21,21,0,0,104,0,370,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0
3319,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,23,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,1,0,0,21,12,0,5,9,4,11,0,0,51,0,144,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
3320,0,41,2,0,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,5,10,61,7,6,1,0,0,0,1,0,0,11,2,0,38,2,1,0,0,1,1,2,3,12,0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,5,0,0,2,6,1,2,0,0,0,27,9,2,0,2,0,3,0,0,33,35,89,2,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0
3321,0,0,0,4,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,24,34,6,1,9,0,0,0,0,1,0,0,0,2,0,3,0,0,0,1,0,0,0,0,10,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,5,21,0,12,25,16,10,0,0,64,0,145,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0
3322,0,3,0,4,0,1,0,0,33,0,0,0,0,0,0,0,1,2,0,30,31,17,0,5,0,0,0,0,4,0,0,0,0,1,18,2,1,0,0,0,0,0,8,100,1,4,0,2,0,4,11,1,0,0,1,0,0,0,0,6,0,6,0,1,0,0,9,3,0,0,0,70,30,4,8,6,2,16,1,0,105,0,241,0,0,0,0,2,0,0,1,0,1,0,2,0,0,0,0,1
3323,0,0,1,4,0,1,0,0,6,0,1,1,0,0,0,0,0,0,0,26,15,8,0,2,0,0,0,0,3,0,0,11,1,0,0,3,0,0,1,0,1,0,7,17,0,0,0,0,14,2,6,0,2,0,0,0,0,2,0,0,0,1,0,0,5,182,5,2,0,0,0,4,19,0,13,20,14,8,0,1,41,0,158,0,12,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0
3324,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,21,15,10,0,9,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,3,1,0,0,0,0,2,2,0,1,0,0,0,0,4,0,0,2,0,0,1,0,4,3,0,0,0,4,4,20,1,2,21,11,11,0,0,36,1,126,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2
3325,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,9,17,11,0,4,0,0,1,0,1,0,0,25,0,0,1,3,0,0,2,0,4,0,0,9,0,1,0,0,0,1,6,0,2,0,0,0,0,0,0,0,0,2,0,0,3,2,3,0,0,0,1,10,19,0,8,2,7,3,0,0,54,0,66,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
3326,1,0,2,1,0,8,6,1,1,0,1,0,0,0,0,0,9,0,0,16,17,3,3,0,0,0,0,0,0,0,0,0,0,0,219,2,0,0,0,0,0,0,0,2,18,1,0,1,0,1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,3,0,2,43,7,16,2,19,15,5,2,1,0,16,0,214,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
3327,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,10,6,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,2,0,1,0,9,8,0,7,24,5,7,0,0,31,0,147,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
3328,0,0,0,2,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,19,18,17,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,16,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,8,2,0,0,0,4,20,0,5,30,5,13,0,0,45,0,138,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1
3329,0,0,1,4,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,25,10,6,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,1,0,0,4,16,0,4,13,7,6,0,0,38,0,99,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3330,0,0,4,4,0,0,2,1,10,0,0,0,0,0,0,0,0,1,0,18,45,22,0,25,0,0,0,0,0,0,0,0,4,1,0,2,0,0,3,0,0,0,0,67,0,8,0,3,0,3,9,1,0,0,0,0,1,0,0,3,0,3,0,3,0,0,5,1,7,0,0,58,29,0,4,2,0,15,0,0,123,0,235,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0
3331,0,0,1,1,1,0,1,0,1,0,22,0,0,0,0,0,0,4,0,21,28,2,0,2,0,0,0,0,1,0,0,14,1,0,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,1,0,1,10,22,0,16,27,14,14,0,0,64,0,199,0,0,0,11,2,0,1,6,0,0,0,0,0,0,0,0,0
3332,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,2,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,1,1,0,11,0,3,0,0,1,12,0,6,16,10,11,0,0,48,0,190,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3333,0,25,2,1,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,1,5,4,0,0,0,2,0,1,0,1,0,68,1,0,0,0,0,0,0,23,17,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,12,0,0,0,11,22,0,13,8,1,2,0,0,42,0,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0
3334,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,31,26,11,0,3,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,15,0,0,0,0,0,3,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,14,5,0,0,1,7,20,0,15,39,21,22,0,0,52,0,210,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
3335,0,0,0,0,0,1,1,0,11,0,0,0,0,0,0,0,0,0,0,19,35,6,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,50,0,4,0,0,1,1,3,0,1,0,0,0,1,0,0,0,0,2,0,0,0,21,8,1,1,0,0,20,31,1,10,3,5,22,0,0,75,0,213,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3336,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,12,20,2,0,1,0,0,0,0,2,0,1,2,0,0,2,3,0,0,0,0,0,0,0,36,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,19,3,0,1,0,0,12,21,0,4,4,4,7,0,0,38,0,119,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3337,0,1,1,3,2,10,15,1,2,0,0,0,0,0,0,0,1,0,21,4,5,18,3,4,1,1,0,1,8,6,8,55,1,0,4,1,0,0,0,0,20,8,0,22,5,0,0,2,0,0,10,0,0,0,0,1,0,1,1,0,10,0,0,0,17,8,5,8,0,0,6,1,15,5,17,7,0,16,0,0,87,0,62,0,0,0,119,1,0,0,2,0,0,0,0,0,1,11,0,3
3338,1,0,0,0,2,28,58,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,1,0,1,10,15,29,0,2,0,0,0,0,0,5,0,0,0,0,79,1,0,0,7,0,1,34,0,0,0,0,0,0,0,0,0,35,34,0,0,0,4,20,1,0,0,11,3,55,3,4,5,1,26,0,0,188,0,274,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3339,0,10,1,3,0,6,3,0,5,0,0,0,0,0,1,0,2,0,0,14,17,15,1,5,0,0,0,0,1,0,0,0,1,0,116,2,0,0,0,0,0,1,24,38,2,1,0,0,0,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0,8,31,30,0,13,4,0,2,0,0,53,0,133,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
3340,0,0,4,2,1,0,3,1,0,0,0,0,0,0,0,0,1,17,0,0,0,8,3,3,0,0,0,0,2,0,0,21,0,0,2,1,0,0,1,0,0,1,0,1,1,0,1,1,16,0,6,0,0,0,0,0,0,2,0,0,2,2,0,0,1,117,0,5,1,0,1,1,11,0,8,2,0,1,0,0,43,0,15,2,5,1,0,0,0,0,0,0,0,0,3,0,0,4,0,1
3341,0,0,2,4,0,1,1,6,1,0,0,0,0,0,0,0,0,69,0,9,11,17,1,5,0,0,0,0,1,1,0,0,0,0,3,11,0,0,2,0,1,4,3,2,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,3,1,3,3,1,0,0,0,30,0,5,0,0,7,0,0,0,0,1,0,0,0,16,0,0,1,0,1
3342,0,0,3,3,0,0,5,0,17,0,0,0,1,0,0,0,0,0,0,39,57,9,0,7,0,0,0,0,1,0,0,0,2,1,0,0,3,1,4,0,0,0,0,56,0,3,0,0,0,4,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,5,2,0,0,0,30,41,1,16,12,7,27,0,0,107,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
3343,32,0,2,3,0,0,5,0,0,0,0,2,0,1,0,0,0,0,2,12,5,2,5,20,0,2,0,0,0,1,0,2,0,21,1,125,0,6,1,0,40,0,5,0,0,0,0,12,0,0,20,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,9,4,0,0,0,0,2,1,6,2,1,1,0,1,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3,6,0,0
3344,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,16,26,11,0,16,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,1,19,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0,6,5,2,0,4,11,24,0,4,3,5,21,0,0,83,0,173,0,0,0,0,1,0,0,2,0,0,0,5,0,0,0,0,1
3345,0,0,4,1,2,0,2,1,0,0,0,0,0,0,0,0,0,20,0,5,1,15,11,9,0,1,0,0,5,1,12,0,0,1,2,0,0,0,2,1,0,3,0,7,1,0,0,3,0,1,3,0,0,0,0,0,0,0,0,1,27,14,0,0,0,4,8,0,0,0,1,0,22,2,12,14,0,17,0,0,127,0,191,0,0,4,35,0,0,0,4,0,0,0,9,0,1,1,0,3
3346,0,0,3,1,0,1,0,0,5,0,3,0,0,0,0,0,0,0,0,13,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,1,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0,0,0,0,7,26,0,7,28,12,13,0,0,41,0,180,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
3347,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,26,17,18,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,1,0,12,0,0,0,0,0,1,7,0,0,0,0,0,0,3,0,0,0,1,0,0,0,6,7,0,0,0,4,6,18,0,10,30,13,10,0,0,45,0,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3348,0,0,2,5,1,8,9,0,0,0,9,0,0,0,0,10,4,0,0,29,29,10,0,1,0,1,0,0,6,2,0,1,0,1,162,0,0,0,1,0,0,5,0,29,15,8,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,6,12,2,1,1,47,11,29,0,30,20,13,7,0,0,25,0,306,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
3349,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,26,31,9,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,12,2,1,0,0,2,36,0,20,41,20,11,0,0,66,0,193,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3350,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,4,2,0,0,15,22,1,2,0,4,1,0,0,12,1,0,1,0,1,92,1,0,0,0,0,0,4,1,5,13,10,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,1,29,19,7,0,24,0,0,1,0,0,23,0,159,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
3351,0,0,2,8,0,0,2,4,1,0,0,0,0,0,0,0,0,56,0,17,33,20,2,10,1,0,0,0,1,0,0,0,1,1,4,0,0,0,3,1,1,3,0,13,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,7,4,1,0,1,4,17,0,4,6,6,12,0,0,81,0,137,0,0,4,1,0,0,0,4,0,2,0,16,0,0,0,0,0
3352,0,0,0,1,1,0,0,0,8,0,20,0,0,0,0,0,1,3,1,29,30,6,2,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2,0,0,0,0,72,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,12,11,0,0,0,20,34,0,16,28,21,20,0,0,60,0,267,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
3353,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,8,8,10,0,1,0,0,0,0,1,0,0,44,0,0,0,1,0,0,1,0,6,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,6,0,5,7,3,4,0,0,12,0,29,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3354,0,1,0,0,1,0,0,4,14,0,0,0,0,0,0,0,0,84,0,8,13,4,2,7,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,0,34,0,4,0,4,0,1,4,0,0,0,1,0,1,0,0,0,0,9,0,0,0,0,2,0,1,0,0,26,22,0,2,0,1,5,0,0,71,0,174,0,0,2,0,0,0,0,1,0,0,0,19,0,1,0,0,0
3355,0,0,1,0,1,7,5,0,18,0,2,0,0,0,0,6,11,0,0,15,28,3,1,0,2,1,0,0,6,0,0,0,0,0,169,2,1,0,0,0,0,2,5,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,5,1,0,2,64,10,9,0,29,6,1,0,0,0,5,0,274,1,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0
3356,12,0,1,7,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,16,0,3,0,0,0,0,0,5,1,2,1,83,0,6,0,0,10,1,4,0,0,0,0,1,0,0,18,0,0,0,0,0,0,1,0,0,0,5,6,0,0,1,2,4,1,0,0,0,3,0,3,4,1,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
3357,0,0,1,9,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,7,16,18,1,12,0,1,0,0,1,1,1,37,0,0,14,0,0,0,3,0,11,2,3,6,1,1,1,1,12,0,12,1,0,0,0,1,1,0,0,0,0,1,4,1,13,80,8,0,0,0,2,6,24,1,7,1,0,6,0,0,53,0,83,2,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3
3358,0,0,1,2,0,0,0,0,13,0,0,0,0,0,0,1,0,2,0,35,38,12,0,2,0,0,0,0,1,2,0,1,0,0,4,1,1,0,2,0,0,0,0,60,0,0,0,0,0,2,11,0,3,0,0,0,0,1,0,1,0,1,0,3,0,0,5,0,2,0,1,47,41,0,20,16,2,19,0,0,98,0,338,0,0,1,0,0,0,0,5,0,1,0,0,0,1,0,0,2
3359,0,0,0,2,0,0,2,0,0,0,15,0,0,0,0,0,1,0,0,26,27,13,0,2,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,42,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,5,0,0,1,1,40,0,19,32,21,19,0,0,72,0,255,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0
3360,1,12,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,1,3,1,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,25,20,0,2,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,0,0,0,11,10,1,10,1,2,1,0,0,18,0,58,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3361,0,0,0,4,0,0,2,0,10,0,1,0,0,0,0,1,0,0,0,42,26,16,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,44,0,1,0,0,0,5,6,1,0,0,0,0,0,0,0,0,1,2,0,0,0,7,22,0,0,0,1,24,27,0,14,37,14,14,0,0,62,0,246,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,8,0
3362,0,9,0,1,0,6,1,0,3,0,0,0,0,0,0,0,0,1,0,5,5,7,1,6,2,0,0,0,0,0,1,1,0,0,64,1,0,0,0,0,0,0,27,19,0,1,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,18,12,0,5,6,0,1,0,0,17,0,68,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3363,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,21,7,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12,0,0,0,0,0,3,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6,7,0,1,0,0,4,27,0,8,25,16,18,0,0,47,0,149,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
3364,0,2,1,3,0,0,0,0,18,0,0,0,0,0,0,1,0,9,0,9,12,5,0,4,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,2,37,0,4,1,1,0,1,4,1,0,0,0,0,0,0,0,1,0,2,1,2,0,2,5,0,3,0,0,23,16,1,2,2,1,5,0,0,57,0,100,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3365,0,1,0,8,0,0,6,0,6,0,0,0,0,0,0,0,1,0,0,30,16,16,0,2,0,0,0,0,0,0,0,0,2,0,5,0,0,0,4,0,0,0,0,8,1,0,0,0,0,3,13,0,1,0,0,0,0,4,0,0,0,0,0,0,0,2,9,0,0,0,2,15,16,0,10,36,15,14,0,0,43,0,202,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2
3366,0,0,0,4,0,5,1,0,3,0,0,0,0,0,0,0,0,1,0,9,20,5,0,3,1,0,0,0,0,0,0,0,3,0,38,1,0,0,0,0,0,0,0,6,5,0,0,4,0,0,1,0,1,0,0,0,0,0,5,0,1,2,0,0,1,0,3,1,0,0,3,12,22,17,3,13,7,3,0,0,19,0,185,0,0,0,323,5,0,0,3,0,0,0,0,0,1,2,0,0
3367,0,0,0,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,0,0,0,0,0,0,4,0,1,0,0,0,7,1,0,0,1,0,0,0,0,5,1,0,0,0,12,0,5,5,0,0,0,0,0,1,0,0,3,3,0,0,0,152,1,5,0,0,2,0,2,1,4,1,0,0,0,0,24,0,8,0,11,0,17,0,0,0,1,0,0,0,0,0,0,0,0,1
3368,0,0,0,2,0,3,1,0,6,0,0,0,0,0,0,0,1,0,0,24,22,6,2,1,0,0,0,0,0,1,0,55,1,0,38,0,0,1,0,0,16,1,0,3,2,0,0,1,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,13,3,8,1,0,1,19,9,20,2,16,29,10,12,0,0,39,0,212,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0
3369,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,1,0,6,6,3,1,4,0,0,0,1,2,0,0,0,0,0,34,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,4,0,0,8,6,9,0,8,11,1,3,2,0,33,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3370,0,0,2,14,0,2,2,1,0,0,0,0,0,0,0,0,0,5,0,17,10,22,0,15,0,1,0,0,2,0,1,35,0,0,1,0,0,1,7,0,11,0,0,6,1,0,0,2,0,1,5,0,1,0,0,0,0,0,0,2,0,5,0,1,13,0,5,0,0,0,0,9,20,0,1,8,0,2,0,0,61,0,28,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1
3371,0,0,1,3,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,30,23,13,1,3,0,0,0,0,1,0,0,0,3,0,3,2,1,0,3,0,0,0,0,6,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,0,0,0,7,21,0,14,25,13,20,1,0,54,0,176,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3372,0,0,2,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,1,1,0,0,2,1,3,0,0,0,0,3,0,0,0,0,0,0,0,20,1,0,0,0,22,1,7,0,0,0,0,0,0,1,0,0,8,6,1,0,0,166,2,5,0,0,2,0,10,1,8,2,0,6,0,0,84,0,48,2,5,0,3,0,0,0,0,0,0,0,0,0,1,6,0,0
3373,0,2,1,5,0,3,3,1,28,0,0,0,0,0,0,0,0,76,0,16,32,32,4,6,0,0,2,0,3,1,0,1,3,0,33,1,2,0,0,0,0,2,10,82,1,2,1,6,0,2,12,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,4,6,0,0,1,35,20,5,6,7,1,8,1,0,89,0,235,0,0,4,0,0,0,0,0,0,0,0,15,0,1,0,0,0
3374,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,5,6,4,5,2,8,3,0,3,1,0,2,0,0,0,46,3,0,0,1,0,0,0,1,2,16,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,3,0,0,0,3,16,10,7,11,11,0,2,1,0,36,0,160,0,0,0,171,4,0,1,0,0,0,0,0,0,0,7,0,2
3375,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,11,7,0,2,0,0,1,0,0,1,1,46,0,0,1,2,0,0,1,0,14,0,0,6,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,18,5,1,4,0,0,0,4,5,0,5,4,0,2,0,0,15,0,31,0,0,0,0,0,0,0,2,0,0,0,1,0,4,0,0,0
